"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"233","Chris Paul off the glass shot to beat Spurs
 Death of Gen Grievous",FALSE,0,NA,2017-12-11 20:31:27,FALSE,NA,"940318130580094977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_____williams",2,TRUE,FALSE,NA,NA
"234","Most rebounds per game in a season by a player listed ator shorter 

T Raptors Kyle Lowry",FALSE,22,NA,2017-12-11 20:31:10,TRUE,NA,"940318062212812800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SNstats",4,FALSE,FALSE,NA,NA
"235","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:30:57,FALSE,NA,"940318007422783489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimkube",49,TRUE,FALSE,NA,NA
"236","Chris Paul off the glass shot to beat Spurs
 Death of Gen Grievous",FALSE,0,NA,2017-12-11 20:30:26,FALSE,NA,"940317875994267650",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClipperholicsFS",2,TRUE,FALSE,NA,NA
"237","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:28:31,FALSE,NA,"940317395326865408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PTcoldfire",49,TRUE,FALSE,NA,NA
"238","Chris Paul USG as the nd Option in HOU 
Carmelo Anthony USG as the rd Option in OKC",FALSE,0,NA,2017-12-11 20:28:28,FALSE,NA,"940317380164677632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovecleveland",2,TRUE,FALSE,NA,NA
"239","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:27:50,FALSE,NA,"940317221653483525",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","n69n",49,TRUE,FALSE,NA,NA
"240","Chris Paul off the glass shot to beat Spurs
 Death of Gen Grievous",FALSE,2,NA,2017-12-11 20:27:38,FALSE,NA,"940317169438433280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NKRoyal",2,FALSE,FALSE,NA,NA
"241","Idea for a TV show Chris Tarrant kidnapped by Fern Britton Brittons Got Tarrant",FALSE,0,NA,2017-12-11 20:27:00,FALSE,NA,"940317012538126336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paultjones_paul",1187,TRUE,FALSE,NA,NA
"242","Victims so far of the WhenMet curse Paul Daniels Jimmy Savile Keith Harris Max Clifford Pray fo",FALSE,0,NA,2017-12-11 20:26:47,FALSE,NA,"940316958880419840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gary_A_Hamilton",18,TRUE,FALSE,NA,NA
"243","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:26:44,FALSE,NA,"940316942656856064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24baseballReed",49,TRUE,FALSE,NA,NA
"244","No one reasonable thinks Chris Paul is inherently a loser There are however reasonable arguments that its hard to win",FALSE,0,NA,2017-12-11 20:25:28,FALSE,NA,"940316627559747584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marshal1Clayton",5,TRUE,FALSE,NA,NA
"245","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:24:37,FALSE,NA,"940316410219151360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgosherry",49,TRUE,FALSE,NA,NA
"246","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:24:17,FALSE,NA,"940316326026870784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SellHomesAV",49,TRUE,FALSE,NA,NA
"247","Hey Chris Tabor has been here since the Paul Brown days Whens he gonna get his shot Theyr",FALSE,3,"wtfbrowns",2017-12-11 20:22:38,TRUE,"940315252121636864","940315911680135178","197456738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","illstr8r",0,FALSE,FALSE,NA,NA
"248","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:22:22,FALSE,NA,"940315845464485888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caesar1217",49,TRUE,FALSE,NA,NA
"249","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:22:20,FALSE,NA,"940315839018012672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rainbows_Bridge",49,TRUE,FALSE,NA,NA
"250","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:21:31,FALSE,NA,"940315631588708359",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YahooBeaelisdad",49,TRUE,FALSE,NA,NA
"251","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 20:21:13,FALSE,NA,"940315556393226240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrislhayes",49,TRUE,FALSE,NA,NA
"252","Chris paul apts",FALSE,0,"Julia_Tips",2017-12-11 20:20:11,FALSE,"940312061074173952","940315294505095169","923950340877291521","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiisbaa_pronos",0,FALSE,FALSE,NA,NA
"253","Tony drills Pauls ass TonyRivera PaulWalker",FALSE,0,NA,2017-12-11 20:19:31,FALSE,NA,"940315126485409793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris_asmith",302,TRUE,FALSE,NA,NA
"254","Chris Paul tries to shake Noah Vonleh gets turned away Harden says my turn bruh",FALSE,0,NA,2017-12-11 20:19:23,FALSE,NA,"940315095254601728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoDude___",224,TRUE,FALSE,NA,NA
"255","RT to Send my boy Chris Paulto the NBA AllStar Game NBAVote retweettovote",FALSE,0,NA,2017-12-11 20:18:31,FALSE,NA,"940314876244840452",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmberHa15591479",187141,TRUE,FALSE,NA,NA
"256","In first crunchtime time together James HardenChris Paul combo clicked for Rockets but with different sorts of test",FALSE,0,NA,2017-12-11 20:18:12,FALSE,NA,"940314796137877506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Teef_GF",7,TRUE,FALSE,NA,NA
"257","RT to Send my boy Chris Paulto the NBA AllStar Game NBAVote retweettovote",FALSE,0,NA,2017-12-11 20:17:34,FALSE,NA,"940314637291216899",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmyRobi84026136",187141,TRUE,FALSE,NA,NA
"258","Victims so far of the WhenMet curse Paul Daniels Jimmy Savile Keith Harris Max Clifford Pray fo",FALSE,0,NA,2017-12-11 20:17:08,FALSE,NA,"940314527434002432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nataliathorpe",18,TRUE,FALSE,NA,NA
"259","ChamillionaireRidin
Sean PaulShake that thing
Chris x JordinNo air
Lil WayneAmilli",FALSE,2,NA,2017-12-11 20:16:54,FALSE,NA,"940314468768210945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Truly_Addison",0,FALSE,FALSE,NA,NA
"260","RT to Send my boy Chris Paulto the NBA AllStar Game NBAVote retweettovote",FALSE,0,NA,2017-12-11 20:16:08,FALSE,NA,"940314279038914560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UYIsC8K1zJDT22j",187141,TRUE,FALSE,NA,NA
"261","RT to Send my boy Chris Paulto the NBA AllStar Game NBAVote retweettovote",FALSE,0,NA,2017-12-11 20:15:26,FALSE,NA,"940314100818616320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rEPcnmbTPUndOAB",187141,TRUE,FALSE,NA,NA
"262","CPNMSC ALLStarsTeam Final Red with Two AllStar selections at the Chris Paul",FALSE,0,NA,2017-12-11 20:14:57,FALSE,NA,"940313979729186817",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TeamFinalRed",1,FALSE,FALSE,"-80.84333333","35.22694444"
"263","I liked avideoShould LeBron James try to team up with HardenChris Paul",FALSE,0,NA,2017-12-11 20:14:44,FALSE,NA,"940313924750200832",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BopBoyz_BMG",0,FALSE,FALSE,NA,NA
"264","Chris Paul USG as the nd Option in HOU 
Carmelo Anthony USG as the rd Option in OKC",FALSE,4,NA,2017-12-11 20:13:53,FALSE,NA,"940313709964136449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MZavagno11",2,FALSE,FALSE,NA,NA
"265","Victims so far of the WhenMet curse Paul Daniels Jimmy Savile Keith Harris Max Clifford Pray fo",FALSE,0,NA,2017-12-11 20:13:43,FALSE,NA,"940313667635240965",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JEdwards_Jed",18,TRUE,FALSE,NA,NA
"266","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 20:13:33,FALSE,NA,"940313626900082691",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vlonexerggg",120,TRUE,FALSE,NA,NA
"267","The Chris Paul effect lol",FALSE,1,"LWOSRamCapoor",2017-12-11 20:10:13,FALSE,"940312450729234434","940312789255704576","1316223122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tariq_rah0",0,FALSE,FALSE,NA,NA
"268","Remember the time the NBA wouldnt allow the Lakers to acquire Chris Paul then the Hornets traded him to the Clippe",FALSE,0,NA,2017-12-11 20:09:32,TRUE,NA,"940312615783469056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grumpis101",0,FALSE,FALSE,NA,NA
"269","A wild number from this Rockets winning streak They have played exactlymeaningful possessions without James Harden andor",FALSE,0,NA,2017-12-11 20:08:49,FALSE,NA,"940312436678299648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chowdachief",7,TRUE,FALSE,NA,NA
"270","Not to be overly dramatic or anything but I think Chris Paul James Harden and LeBron James on the same team would be a",FALSE,0,NA,2017-12-11 20:07:23,FALSE,NA,"940312073136775170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krischavez524",31,TRUE,FALSE,NA,NA
"271","Some numbers from the NBA Power Pollare on a game W streak since Chris Paul returned Tops in defensiv",FALSE,0,NA,2017-12-11 20:05:58,FALSE,NA,"940311719225815043",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sportingnews",4,TRUE,FALSE,NA,NA
"272","No one reasonable thinks Chris Paul is inherently a loser There are however reasonable arguments that its hard to win",FALSE,0,NA,2017-12-11 20:05:42,FALSE,NA,"940311650648784896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnottieDrippen",5,TRUE,FALSE,NA,NA
"273","Doesnt every Chris Paul team look like the team of destiny the first two months in and then some Chris Paul shit happens http",FALSE,0,NA,2017-12-11 20:05:13,FALSE,NA,"940311528829366272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RubenAP95",11,TRUE,FALSE,NA,NA
"274","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 20:05:08,FALSE,NA,"940311508495552512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chunky37",17,TRUE,FALSE,NA,NA
"275","Gogo Plumbay The BreezePaul BenjamanChris Combs FLs",FALSE,0,NA,2017-12-11 20:04:35,FALSE,NA,"940311370721046529",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","BobbyMcIntyre2",0,FALSE,FALSE,NA,NA
"276","Gogo Plumbay The BreezePaul BenjamanChris Combs FLs",FALSE,0,NA,2017-12-11 20:04:34,FALSE,NA,"940311367235579905",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","livemusicnation",0,FALSE,FALSE,NA,NA
"277","Gogo Plumbay The BreezePaul BenjamanChris Combs FLs",FALSE,0,NA,2017-12-11 20:04:33,FALSE,NA,"940311363695599616",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","CountryWeekly1",0,FALSE,FALSE,NA,NA
"278","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 20:03:31,FALSE,NA,"940311102906302465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esnesy",17,TRUE,FALSE,NA,NA
"279","Victims so far of the WhenMet curse Paul Daniels Jimmy Savile Keith Harris Max Clifford Pray fo",FALSE,0,NA,2017-12-11 20:03:20,FALSE,NA,"940311053816213504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emsyglover29",18,TRUE,FALSE,NA,NA
"280","A couple people told me Chris Paul was overrated and not a toppoint guard this year or last year 

You know who",FALSE,0,NA,2017-12-11 20:02:04,TRUE,NA,"940310735497740288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_adibody",0,FALSE,FALSE,NA,NA
"281","Looks great",FALSE,1,"carl_holder44",2017-12-11 20:01:53,FALSE,"940255330449154049","940310691684274179","750356800512425985","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahDickies",0,FALSE,FALSE,NA,NA
"282","NBA Preview New Orleans Pelicans to face Houston Rockets the hottest team in the NBA",FALSE,0,NA,2017-12-11 19:59:46,FALSE,NA,"940310159766753282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinbforbounce",4,TRUE,FALSE,NA,NA
"283","would you mind at least waiting until Chris Paul wins something anything before you start your how Coli",FALSE,0,"TheHerd",2017-12-11 19:59:38,TRUE,NA,"940310122663903233","3489420013","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmarroquin5",0,FALSE,FALSE,NA,NA
"284","Six years ago today Chris Pauls trade to Lakers was nixed by David Stern and changed the league forever",FALSE,0,NA,2017-12-11 19:59:37,FALSE,NA,"940310120646373376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CReynosoo",1418,TRUE,FALSE,NA,NA
"285","Listen to Chris Paul by LOOT BOSS np on SoundCloud",FALSE,1,NA,2017-12-11 19:59:01,FALSE,NA,"940309970666557440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LootBoss1",0,FALSE,FALSE,NA,NA
"286","Enjoy last place Last I checked we are st place buddy Rockets are destroying eve",FALSE,1,"GoldenStateShow",2017-12-11 19:58:57,TRUE,"940295730148679680","940309950940794880","2189649859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ripleywarwood",0,FALSE,FALSE,NA,NA
"287","PatriotsNation UK London ELITE Fans Ian Paul WarrenChris JonasStevein MIAMI WITHht",FALSE,0,NA,2017-12-11 19:58:48,FALSE,NA,"940309914894979074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gutta_slim",2,TRUE,FALSE,NA,NA
"288","A wild number from this Rockets winning streak They have played exactlymeaningful possessions without James Harden andor",FALSE,0,NA,2017-12-11 19:58:14,FALSE,NA,"940309770556379136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAaronEstrada",7,TRUE,FALSE,NA,NA
"289","Chris Paul is currently a toppoint guard",FALSE,3,NA,2017-12-11 19:55:44,FALSE,NA,"940309143667142656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_adibody",1,FALSE,FALSE,NA,NA
"290","I dont think youve ever seen Chris Paul play",FALSE,1,NA,2017-12-11 19:54:08,FALSE,NA,"940308739441217536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RogerCousins17",0,FALSE,FALSE,NA,NA
"291","LeBron James is the godfather of Chris Pauls son They are more than friendly",FALSE,0,"ColinCowherd",2017-12-11 19:53:43,FALSE,NA,"940308634172645377","52529896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzprince78",0,FALSE,FALSE,NA,NA
"292","Houston RocketsNew Orleans Pelicans
Chris Paul overpointsunits
Chris Paul overassists",FALSE,0,"VABettin",2017-12-11 19:53:31,TRUE,"940308310812774400","940308585422229505","750874123065290752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VABettin",0,FALSE,FALSE,NA,NA
"293","Should LeBron James try to team up with HardenChris Paul in Houston Shannon Gets HYPED UP",FALSE,0,NA,2017-12-11 19:53:05,FALSE,NA,"940308475560841216",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheNBAFiles23",0,FALSE,FALSE,NA,NA
"294","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 19:52:49,FALSE,NA,"940308410859388930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2_pmw",17,TRUE,FALSE,NA,NA
"295","The following bets on Chris Paul will only be placed if Harden is out",FALSE,0,NA,2017-12-11 19:52:26,FALSE,NA,"940308310812774400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VABettin",0,FALSE,FALSE,NA,NA
"296","Manus asylumseekers lying about threat video Peter Dutton says



Manus beach holiday self",FALSE,0,NA,2017-12-11 19:51:52,TRUE,NA,"940308170898948096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BillSparow1",0,FALSE,FALSE,NA,NA
"297","all I really know is that youre a lifelong fan of CR you been in as many conference finals as Ch",FALSE,0,"DragonflyJonez",2017-12-11 19:50:42,TRUE,NA,"940307875330772992","19725981","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","z_timmons",0,FALSE,FALSE,NA,NA
"298","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 19:50:38,FALSE,NA,"940307860080164865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","El__Guti",120,TRUE,FALSE,NA,NA
"299","Victims so far of the WhenMet curse Paul Daniels Jimmy Savile Keith Harris Max Clifford Pray fo",FALSE,0,NA,2017-12-11 19:48:39,FALSE,NA,"940307359913607171",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aimeej25",18,TRUE,FALSE,NA,NA
"300","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 19:48:01,FALSE,NA,"940307202388217856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brentcarcher",17,TRUE,FALSE,NA,NA
"301","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 19:46:27,FALSE,NA,"940306807397941248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLB_TX",17,TRUE,FALSE,NA,NA
"302","NowPlaying Paul BrownChris StandringPiccadilly Circus on jazzcom",FALSE,0,NA,2017-12-11 19:44:03,FALSE,NA,"940306203888013312",NA,"<a href=""https://www.fastcast4u.com"" rel=""nofollow"">TwitterCast (by FastCast4u)</a>","254Jazz",0,FALSE,FALSE,NA,NA
"303","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its workin",FALSE,93,NA,2017-12-11 19:43:14,TRUE,NA,"940305999130480641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bzcohen",42,FALSE,FALSE,NA,NA
